"Plot Title: 20947454"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20947454, SEN S/N: 20947454)","Intensity, lum/ft² (LGR S/N: 20947454, SEN S/N: 20947454)","Coupler Attached (LGR S/N: 20947454)","Coupler Detached (LGR S/N: 20947454)","Host Connected (LGR S/N: 20947454)","End Of File (LGR S/N: 20947454)"
16291,04/17/21 01:30:00 AM,31.012,0.0,,,,
16292,04/17/21 01:45:00 AM,30.808,0.0,,,,
16293,04/17/21 02:00:00 AM,30.607,0.0,,,,
16294,04/17/21 02:15:00 AM,30.403,0.0,,,,
16295,04/17/21 02:30:00 AM,30.198,0.0,,,,
16296,04/17/21 02:45:00 AM,29.995,0.0,,,,
16297,04/17/21 03:00:00 AM,29.790,0.0,,,,
16298,04/17/21 03:15:00 AM,29.790,0.0,,,,
16299,04/17/21 03:30:00 AM,29.586,0.0,,,,
16300,04/17/21 03:45:00 AM,29.379,0.0,,,,
16301,04/17/21 04:00:00 AM,29.379,0.0,,,,
16302,04/17/21 04:15:00 AM,29.174,0.0,,,,
16303,04/17/21 04:30:00 AM,28.969,0.0,,,,
16304,04/17/21 04:45:00 AM,28.969,0.0,,,,
16305,04/17/21 05:00:00 AM,28.969,0.0,,,,
16306,04/17/21 05:15:00 AM,28.762,0.0,,,,
16307,04/17/21 05:30:00 AM,28.555,0.0,,,,
16308,04/17/21 05:45:00 AM,28.555,0.0,,,,
16309,04/17/21 06:00:00 AM,28.555,0.0,,,,
16310,04/17/21 06:15:00 AM,28.346,8.0,,,,
16311,04/17/21 06:30:00 AM,28.346,32.0,,,,
16312,04/17/21 06:45:00 AM,28.762,59.0,,,,
16313,04/17/21 07:00:00 AM,28.969,84.0,,,,
16314,04/17/21 07:15:00 AM,29.174,102.0,,,,
16315,04/17/21 07:30:00 AM,29.586,118.0,,,,
16316,04/17/21 07:45:00 AM,30.198,152.0,,,,
16317,04/17/21 08:00:00 AM,31.415,256.0,,,,
16318,04/17/21 08:15:00 AM,33.607,432.0,,,,
16319,04/17/21 08:30:00 AM,38.250,496.0,,,,
16320,04/17/21 08:45:00 AM,47.624,2432.0,,,,
16321,04/17/21 09:00:00 AM,51.874,480.0,,,,
16322,04/17/21 09:15:00 AM,45.286,512.0,,,,
16323,04/17/21 09:30:00 AM,55.884,2816.0,,,,
16324,04/17/21 09:45:00 AM,55.189,608.0,,,,
16325,04/17/21 10:00:00 AM,49.050,608.0,,,,
16326,04/17/21 10:15:00 AM,47.446,608.0,,,,
16327,04/17/21 10:30:00 AM,46.908,672.0,,,,
16328,04/17/21 10:45:00 AM,53.973,608.0,,,,
16329,04/17/21 11:00:00 AM,57.958,1344.0,,,,
16330,04/17/21 11:15:00 AM,60.539,9728.0,,,,
16331,04/17/21 11:30:00 AM,85.374,8192.0,,,,
16332,04/17/21 11:45:00 AM,97.916,17408.0,,,,
16333,04/17/21 12:00:00 PM,105.994,18432.0,,,,
16334,04/17/21 12:15:00 PM,105.370,7424.0,,,,
16335,04/17/21 12:30:00 PM,110.701,8192.0,,,,
16336,04/17/21 12:45:00 PM,117.968,17408.0,,,,
16337,04/17/21 01:00:00 PM,120.362,14848.0,,,,
16338,04/17/21 01:15:00 PM,99.291,1408.0,,,,
16339,04/17/21 01:30:00 PM,68.421,672.0,,,,
16340,04/17/21 01:45:00 PM,79.502,17408.0,,,,
16341,04/17/21 02:00:00 PM,67.906,672.0,,,,
16342,04/17/21 02:15:00 PM,59.508,800.0,,,,
16343,04/17/21 02:30:00 PM,58.647,2432.0,,,,
16344,04/17/21 02:45:00 PM,84.474,18432.0,,,,
16345,04/17/21 03:00:00 PM,89.569,864.0,,,,
16346,04/17/21 03:15:00 PM,64.996,3328.0,,,,
16347,04/17/21 03:30:00 PM,59.164,704.0,,,,
16348,04/17/21 03:45:00 PM,58.303,800.0,,,,
16349,04/17/21 04:00:00 PM,56.750,800.0,,,,
16350,04/17/21 04:15:00 PM,56.923,800.0,,,,
16351,04/17/21 04:30:00 PM,56.577,2816.0,,,,
16352,04/17/21 04:45:00 PM,56.577,672.0,,,,
16353,04/17/21 05:00:00 PM,54.669,672.0,,,,
16354,04/17/21 05:15:00 PM,54.669,768.0,,,,
16355,04/17/21 05:30:00 PM,53.973,576.0,,,,
16356,04/17/21 05:45:00 PM,52.750,512.0,,,,
16357,04/17/21 06:00:00 PM,51.874,480.0,,,,
16358,04/17/21 06:15:00 PM,51.172,448.0,,,,
16359,04/17/21 06:30:00 PM,51.172,768.0,,,,
16360,04/17/21 06:45:00 PM,51.172,480.0,,,,
16361,04/17/21 07:00:00 PM,52.225,1408.0,,,,
16362,04/17/21 07:15:00 PM,48.517,85.0,,,,
16363,04/17/21 07:30:00 PM,45.104,45.0,,,,
16364,04/17/21 07:45:00 PM,43.099,9.0,,,,
16365,04/17/21 08:00:00 PM,41.994,0.0,,,,
16366,04/17/21 08:15:00 PM,41.067,0.0,,,,
16367,04/17/21 08:30:00 PM,40.134,0.0,,,,
16368,04/17/21 08:45:00 PM,40.321,0.0,,,,
16369,04/17/21 09:00:00 PM,39.947,0.0,,,,
16370,04/17/21 09:15:00 PM,39.007,0.0,,,,
16371,04/17/21 09:30:00 PM,37.679,0.0,,,,
16372,04/17/21 09:45:00 PM,36.531,0.0,,,,
16373,04/17/21 10:00:00 PM,35.758,0.0,,,,
16374,04/17/21 10:15:00 PM,35.175,0.0,,,,
16375,04/17/21 10:30:00 PM,34.590,0.0,,,,
16376,04/17/21 10:45:00 PM,34.198,0.0,,,,
16377,04/17/21 11:00:00 PM,34.002,0.0,,,,
16378,04/17/21 11:15:00 PM,34.002,0.0,,,,
16379,04/17/21 11:30:00 PM,34.786,0.0,,,,
16380,04/17/21 11:45:00 PM,34.198,0.0,,,,
16381,04/18/21 12:00:00 AM,33.607,0.0,,,,
16382,04/18/21 12:15:00 AM,33.013,0.0,,,,
16383,04/18/21 12:30:00 AM,32.815,0.0,,,,
16384,04/18/21 12:45:00 AM,32.218,0.0,,,,
16385,04/18/21 01:00:00 AM,32.218,0.0,,,,
16386,04/18/21 01:15:00 AM,31.617,0.0,,,,
16387,04/18/21 01:30:00 AM,31.415,0.0,,,,
16388,04/18/21 01:45:00 AM,31.012,0.0,,,,
16389,04/18/21 02:00:00 AM,30.808,0.0,,,,
16390,04/18/21 02:15:00 AM,30.607,0.0,,,,
16391,04/18/21 02:30:00 AM,30.403,0.0,,,,
16392,04/18/21 02:45:00 AM,30.198,0.0,,,,
16393,04/18/21 03:00:00 AM,30.198,0.0,,,,
16394,04/18/21 03:15:00 AM,29.995,0.0,,,,
16395,04/18/21 03:30:00 AM,29.790,0.0,,,,
16396,04/18/21 03:45:00 AM,29.379,0.0,,,,
16397,04/18/21 04:00:00 AM,29.379,0.0,,,,
16398,04/18/21 04:15:00 AM,29.379,0.0,,,,
16399,04/18/21 04:30:00 AM,28.969,0.0,,,,
16400,04/18/21 04:45:00 AM,28.969,0.0,,,,
16401,04/18/21 05:00:00 AM,28.969,0.0,,,,
16402,04/18/21 05:15:00 AM,28.762,0.0,,,,
16403,04/18/21 05:30:00 AM,28.346,0.0,,,,
16404,04/18/21 05:45:00 AM,28.346,0.0,,,,
16405,04/18/21 06:00:00 AM,28.139,0.0,,,,
16406,04/18/21 06:15:00 AM,27.930,10.0,,,,
16407,04/18/21 06:30:00 AM,27.721,35.0,,,,
16408,04/18/21 06:45:00 AM,27.930,60.0,,,,
16409,04/18/21 07:00:00 AM,28.346,80.0,,,,
16410,04/18/21 07:15:00 AM,28.762,93.0,,,,
16411,04/18/21 07:30:00 AM,28.969,106.0,,,,
16412,04/18/21 07:45:00 AM,29.586,144.0,,,,
16413,04/18/21 08:00:00 AM,31.012,256.0,,,,
16414,04/18/21 08:15:00 AM,34.002,432.0,,,,
16415,04/18/21 08:30:00 AM,40.881,464.0,,,,
16416,04/18/21 08:45:00 AM,50.113,5120.0,,,,
16417,04/18/21 09:00:00 AM,56.577,896.0,,,,
16418,04/18/21 09:15:00 AM,48.160,480.0,,,,
16419,04/18/21 09:30:00 AM,58.647,4608.0,,,,
16420,04/18/21 09:45:00 AM,60.883,576.0,,,,
16421,04/18/21 10:00:00 AM,52.576,576.0,,,,
16422,04/18/21 10:15:00 AM,50.819,608.0,,,,
16423,04/18/21 10:30:00 AM,50.290,608.0,,,,
16424,04/18/21 10:45:00 AM,70.480,608.0,,,,
16425,04/18/21 11:00:00 AM,69.622,800.0,,,,
16426,04/18/21 11:15:00 AM,61.227,5376.0,,,,
16427,04/18/21 11:30:00 AM,91.425,16384.0,,,,
16428,04/18/21 11:45:00 AM,106.624,17408.0,,,,
16429,04/18/21 12:00:00 PM,117.968,18432.0,,,,
16430,04/18/21 12:15:00 PM,114.265,5120.0,,,,
16431,04/18/21 12:30:00 PM,121.829,15872.0,,,,
16432,04/18/21 12:45:00 PM,126.909,19456.0,,,,
16433,04/18/21 01:00:00 PM,130.113,19456.0,,,,
16434,04/18/21 01:15:00 PM,102.290,1344.0,,,,
16435,04/18/21 01:30:00 PM,72.028,672.0,,,,
16436,04/18/21 01:45:00 PM,80.911,15360.0,,,,
16437,04/18/21 02:00:00 PM,71.512,672.0,,,,
16438,04/18/21 02:15:00 PM,63.797,864.0,,,,
16439,04/18/21 02:30:00 PM,62.254,1792.0,,,,
16440,04/18/21 02:45:00 PM,91.425,18432.0,,,,
16441,04/18/21 03:00:00 PM,100.483,896.0,,,,
16442,04/18/21 03:15:00 PM,70.651,4864.0,,,,
16443,04/18/21 03:30:00 PM,62.940,672.0,,,,
16444,04/18/21 03:45:00 PM,61.569,1088.0,,,,
16445,04/18/21 04:00:00 PM,58.820,608.0,,,,
16446,04/18/21 04:15:00 PM,59.164,672.0,,,,
16447,04/18/21 04:30:00 PM,58.647,1536.0,,,,
16448,04/18/21 04:45:00 PM,57.958,608.0,,,,
16449,04/18/21 05:00:00 PM,56.577,576.0,,,,
16450,04/18/21 05:15:00 PM,56.923,704.0,,,,
16451,04/18/21 05:30:00 PM,55.537,512.0,,,,
16452,04/18/21 05:45:00 PM,55.364,480.0,,,,
16453,04/18/21 06:00:00 PM,54.495,480.0,,,,
16454,04/18/21 06:15:00 PM,54.147,464.0,,,,
16455,04/18/21 06:30:00 PM,54.322,576.0,,,,
16456,04/18/21 06:45:00 PM,54.495,576.0,,,,
16457,04/18/21 07:00:00 PM,55.537,704.0,,,,
16458,04/18/21 07:15:00 PM,52.225,89.0,,,,
16459,04/18/21 07:30:00 PM,48.695,48.0,,,,
16460,04/18/21 07:45:00 PM,46.369,8.0,,,,
16461,04/18/21 08:00:00 PM,44.560,0.0,,,,
16462,04/18/21 08:15:00 PM,43.466,0.0,,,,
16463,04/18/21 08:30:00 PM,42.363,0.0,,,,
16464,04/18/21 08:45:00 PM,41.254,0.0,,,,
16465,04/18/21 09:00:00 PM,40.696,0.0,,,,
16466,04/18/21 09:15:00 PM,40.134,0.0,,,,
16467,04/18/21 09:30:00 PM,39.947,0.0,,,,
16468,04/18/21 09:45:00 PM,39.573,0.0,,,,
16469,04/18/21 10:00:00 PM,39.007,0.0,,,,
16470,04/18/21 10:15:00 PM,38.440,0.0,,,,
16471,04/18/21 10:30:00 PM,38.061,0.0,,,,
16472,04/18/21 10:45:00 PM,38.061,0.0,,,,
16473,04/18/21 11:00:00 PM,37.488,0.0,,,,
16474,04/18/21 11:15:00 PM,37.297,0.0,,,,
16475,04/18/21 11:30:00 PM,36.723,0.0,,,,
16476,04/18/21 11:45:00 PM,36.531,0.0,,,,
16477,04/19/21 12:00:00 AM,36.338,0.0,,,,
16478,04/19/21 12:15:00 AM,35.951,0.0,,,,
16479,04/19/21 12:30:00 AM,35.564,0.0,,,,
16480,04/19/21 12:45:00 AM,35.370,0.0,,,,
16481,04/19/21 01:00:00 AM,35.175,0.0,,,,
16482,04/19/21 01:15:00 AM,34.981,0.0,,,,
16483,04/19/21 01:30:00 AM,34.590,0.0,,,,
16484,04/19/21 01:45:00 AM,34.394,0.0,,,,
16485,04/19/21 02:00:00 AM,34.394,0.0,,,,
16486,04/19/21 02:15:00 AM,34.394,0.0,,,,
16487,04/19/21 02:30:00 AM,33.805,0.0,,,,
16488,04/19/21 02:45:00 AM,33.805,0.0,,,,
16489,04/19/21 03:00:00 AM,33.805,0.0,,,,
16490,04/19/21 03:15:00 AM,34.002,0.0,,,,
16491,04/19/21 03:30:00 AM,33.607,0.0,,,,
16492,04/19/21 03:45:00 AM,33.411,0.0,,,,
16493,04/19/21 04:00:00 AM,33.213,0.0,,,,
16494,04/19/21 04:15:00 AM,33.013,0.0,,,,
16495,04/19/21 04:30:00 AM,33.013,0.0,,,,
16496,04/19/21 04:45:00 AM,32.617,0.0,,,,
16497,04/19/21 05:00:00 AM,32.418,0.0,,,,
16498,04/19/21 05:15:00 AM,32.218,0.0,,,,
16499,04/19/21 05:30:00 AM,32.218,0.0,,,,
16500,04/19/21 05:45:00 AM,32.218,0.0,,,,
16501,04/19/21 06:00:00 AM,32.018,0.0,,,,
16502,04/19/21 06:15:00 AM,32.018,15.0,,,,
16503,04/19/21 06:30:00 AM,32.018,45.0,,,,
16504,04/19/21 06:45:00 AM,32.218,70.0,,,,
16505,04/19/21 07:00:00 AM,32.617,89.0,,,,
16506,04/19/21 07:15:00 AM,32.815,106.0,,,,
16507,04/19/21 07:30:00 AM,33.213,128.0,,,,
16508,04/19/21 07:45:00 AM,34.198,160.0,,,,
16509,04/19/21 08:00:00 AM,35.758,352.0,,,,
16510,04/19/21 08:15:00 AM,39.196,496.0,,,,
16511,04/19/21 08:30:00 AM,45.104,480.0,,,,
16512,04/19/21 08:45:00 AM,53.623,5120.0,,,,
16513,04/19/21 09:00:00 AM,62.254,2432.0,,,,
16514,04/19/21 09:15:00 AM,53.274,576.0,,,,
16515,04/19/21 09:30:00 AM,61.227,5376.0,,,,
16516,04/19/21 09:45:00 AM,68.934,608.0,,,,
16517,04/19/21 10:00:00 AM,58.993,608.0,,,,
16518,04/19/21 10:15:00 AM,56.404,608.0,,,,
16519,04/19/21 10:30:00 AM,55.537,672.0,,,,
16520,04/19/21 10:45:00 AM,70.308,704.0,,,,
16521,04/19/21 11:00:00 AM,68.592,992.0,,,,
16522,04/19/21 11:15:00 AM,61.569,3712.0,,,,
16523,04/19/21 11:30:00 AM,92.174,13312.0,,,,
16524,04/19/21 11:45:00 AM,108.750,17408.0,,,,
16525,04/19/21 12:00:00 PM,118.441,18432.0,,,,
16526,04/19/21 12:15:00 PM,115.867,5888.0,,,,
16527,04/19/21 12:30:00 PM,120.119,16384.0,,,,
16528,04/19/21 12:45:00 PM,123.321,19456.0,,,,
16529,04/19/21 01:00:00 PM,126.387,19456.0,,,,
16530,04/19/21 01:15:00 PM,101.887,1024.0,,,,
16531,04/19/21 01:30:00 PM,72.028,704.0,,,,
16532,04/19/21 01:45:00 PM,77.574,16384.0,,,,
16533,04/19/21 02:00:00 PM,73.234,768.0,,,,
16534,04/19/21 02:15:00 PM,65.338,864.0,,,,
16535,04/19/21 02:30:00 PM,63.797,1024.0,,,,
16536,04/19/21 02:45:00 PM,91.800,17408.0,,,,
16537,04/19/21 03:00:00 PM,95.400,896.0,,,,
16538,04/19/21 03:15:00 PM,71.512,4608.0,,,,
16539,04/19/21 03:30:00 PM,64.652,672.0,,,,
16540,04/19/21 03:45:00 PM,67.735,3072.0,,,,
16541,04/19/21 04:00:00 PM,62.425,672.0,,,,
16542,04/19/21 04:15:00 PM,61.569,576.0,,,,
16543,04/19/21 04:30:00 PM,61.227,1600.0,,,,
16544,04/19/21 04:45:00 PM,60.195,576.0,,,,
16545,04/19/21 05:00:00 PM,58.647,576.0,,,,
16546,04/19/21 05:15:00 PM,60.195,672.0,,,,
16547,04/19/21 05:30:00 PM,58.131,512.0,,,,
16548,04/19/21 05:45:00 PM,56.923,480.0,,,,
16549,04/19/21 06:00:00 PM,56.230,480.0,,,,
16550,04/19/21 06:15:00 PM,55.537,448.0,,,,
16551,04/19/21 06:30:00 PM,55.711,864.0,,,,
16552,04/19/21 06:45:00 PM,55.189,480.0,,,,
16553,04/19/21 07:00:00 PM,57.268,1664.0,,,,
16554,04/19/21 07:15:00 PM,54.147,95.0,,,,
16555,04/19/21 07:30:00 PM,50.643,46.0,,,,
16556,04/19/21 07:45:00 PM,48.339,19.0,,,,
16557,04/19/21 08:00:00 PM,46.369,0.0,,,,
16558,04/19/21 08:15:00 PM,45.104,0.0,,,,
16559,04/19/21 08:30:00 PM,44.379,0.0,,,,
16560,04/19/21 08:45:00 PM,43.466,0.0,,,,
16561,04/19/21 09:00:00 PM,42.548,0.0,,,,
16562,04/19/21 09:15:00 PM,41.994,0.0,,,,
16563,04/19/21 09:30:00 PM,41.439,0.0,,,,
16564,04/19/21 09:45:00 PM,40.881,0.0,,,,
16565,04/19/21 10:00:00 PM,40.509,0.0,,,,
16566,04/19/21 10:15:00 PM,40.134,0.0,,,,
16567,04/19/21 10:30:00 PM,39.573,0.0,,,,
16568,04/19/21 10:45:00 PM,39.196,0.0,,,,
16569,04/19/21 11:00:00 PM,38.818,0.0,,,,
16570,04/19/21 11:15:00 PM,38.440,0.0,,,,
16571,04/19/21 11:30:00 PM,38.061,0.0,,,,
16572,04/19/21 11:45:00 PM,37.870,0.0,,,,
16573,04/20/21 12:00:00 AM,37.679,0.0,,,,
16574,04/20/21 12:15:00 AM,37.488,0.0,,,,
16575,04/20/21 12:30:00 AM,37.297,0.0,,,,
16576,04/20/21 12:45:00 AM,37.107,0.0,,,,
16577,04/20/21 01:00:00 AM,36.914,0.0,,,,
16578,04/20/21 01:15:00 AM,36.914,0.0,,,,
16579,04/20/21 01:30:00 AM,37.297,0.0,,,,
16580,04/20/21 01:45:00 AM,36.914,0.0,,,,
16581,04/20/21 02:00:00 AM,36.338,0.0,,,,
16582,04/20/21 02:15:00 AM,35.951,0.0,,,,
16583,04/20/21 02:30:00 AM,35.758,0.0,,,,
16584,04/20/21 02:45:00 AM,35.564,0.0,,,,
16585,04/20/21 03:00:00 AM,35.564,0.0,,,,
16586,04/20/21 03:15:00 AM,35.370,0.0,,,,
16587,04/20/21 03:30:00 AM,34.981,0.0,,,,
16588,04/20/21 03:45:00 AM,34.786,0.0,,,,
16589,04/20/21 04:00:00 AM,34.786,0.0,,,,
16590,04/20/21 04:15:00 AM,34.590,0.0,,,,
16591,04/20/21 04:30:00 AM,34.198,0.0,,,,
16592,04/20/21 04:45:00 AM,34.002,0.0,,,,
16593,04/20/21 05:00:00 AM,34.002,0.0,,,,
16594,04/20/21 05:15:00 AM,33.805,0.0,,,,
16595,04/20/21 05:30:00 AM,33.805,0.0,,,,
16596,04/20/21 05:45:00 AM,33.607,0.0,,,,
16597,04/20/21 06:00:00 AM,33.411,0.0,,,,
16598,04/20/21 06:15:00 AM,33.213,11.0,,,,
16599,04/20/21 06:30:00 AM,33.213,32.0,,,,
16600,04/20/21 06:45:00 AM,33.411,65.0,,,,
16601,04/20/21 07:00:00 AM,33.805,128.0,,,,
16602,04/20/21 07:15:00 AM,34.198,117.0,,,,
16603,04/20/21 07:30:00 AM,34.786,136.0,,,,
16604,04/20/21 07:45:00 AM,35.370,224.0,,,,
16605,04/20/21 08:00:00 AM,37.870,448.0,,,,
16606,04/20/21 08:15:00 AM,41.254,608.0,,,,
16607,04/20/21 08:30:00 AM,47.266,576.0,,,,
16608,04/20/21 08:45:00 AM,53.100,5120.0,,,,
16609,04/20/21 09:00:00 AM,64.310,1344.0,,,,
16610,04/20/21 09:15:00 AM,55.189,672.0,,,,
16611,04/20/21 09:30:00 AM,59.851,5376.0,,,,
16612,04/20/21 09:45:00 AM,67.221,992.0,,,,
16613,04/20/21 10:00:00 AM,58.303,992.0,,,,
16614,04/20/21 10:15:00 AM,57.268,1344.0,,,,
16615,04/20/21 10:30:00 AM,57.958,1600.0,,,,
16616,04/20/21 10:45:00 AM,67.050,2432.0,,,,
16617,04/20/21 11:00:00 AM,67.221,2304.0,,,,
16618,04/20/21 11:15:00 AM,66.022,5632.0,,,,
16619,04/20/21 11:30:00 AM,83.043,7168.0,,,,
16620,04/20/21 11:45:00 AM,84.654,9728.0,,,,
16621,04/20/21 12:00:00 PM,95.590,12288.0,,,,
16622,04/20/21 12:15:00 PM,94.253,5376.0,,,,
16623,04/20/21 12:30:00 PM,88.282,7680.0,,,,
16624,04/20/21 12:45:00 PM,90.495,5120.0,,,,
16625,04/20/21 01:00:00 PM,92.363,7680.0,,,,
16626,04/20/21 01:15:00 PM,87.186,1728.0,,,,
16627,04/20/21 01:30:00 PM,67.735,704.0,,,,
16628,04/20/21 01:45:00 PM,72.891,16384.0,,,,
16629,04/20/21 02:00:00 PM,67.906,672.0,,,,
16630,04/20/21 02:15:00 PM,61.227,768.0,,,,
16631,04/20/21 02:30:00 PM,59.680,768.0,,,,
16632,04/20/21 02:45:00 PM,87.552,17408.0,,,,
16633,04/20/21 03:00:00 PM,90.495,768.0,,,,
16634,04/20/21 03:15:00 PM,67.906,1152.0,,,,
16635,04/20/21 03:30:00 PM,61.227,672.0,,,,
16636,04/20/21 03:45:00 PM,63.455,5632.0,,,,
16637,04/20/21 04:00:00 PM,58.820,672.0,,,,
16638,04/20/21 04:15:00 PM,57.785,608.0,,,,
16639,04/20/21 04:30:00 PM,60.195,2432.0,,,,
16640,04/20/21 04:45:00 PM,56.404,576.0,,,,
16641,04/20/21 05:00:00 PM,55.189,576.0,,,,
16642,04/20/21 05:15:00 PM,55.537,768.0,,,,
16643,04/20/21 05:30:00 PM,53.798,512.0,,,,
16644,04/20/21 05:45:00 PM,52.925,480.0,,,,
16645,04/20/21 06:00:00 PM,52.401,480.0,,,,
16646,04/20/21 06:15:00 PM,52.225,1600.0,,,,
16647,04/20/21 06:30:00 PM,51.699,768.0,,,,
16648,04/20/21 06:45:00 PM,50.819,416.0,,,,
16649,04/20/21 07:00:00 PM,53.973,2176.0,,,,
16650,04/20/21 07:15:00 PM,50.466,94.0,,,,
16651,04/20/21 07:30:00 PM,46.728,53.0,,,,
16652,04/20/21 07:45:00 PM,44.560,13.0,,,,
16653,04/20/21 08:00:00 PM,42.732,0.0,,,,
16654,04/20/21 08:15:00 PM,41.625,0.0,,,,
16655,04/20/21 08:30:00 PM,41.067,0.0,,,,
16656,04/20/21 08:45:00 PM,40.134,0.0,,,,
16657,04/20/21 09:00:00 PM,39.947,0.0,,,,
16658,04/20/21 09:15:00 PM,39.196,0.0,,,,
16659,04/20/21 09:30:00 PM,38.629,0.0,,,,
16660,04/20/21 09:45:00 PM,38.629,0.0,,,,
16661,04/20/21 10:00:00 PM,37.870,0.0,,,,
16662,04/20/21 10:15:00 PM,37.297,0.0,,,,
16663,04/20/21 10:30:00 PM,37.107,0.0,,,,
16664,04/20/21 10:45:00 PM,37.107,0.0,,,,
16665,04/20/21 11:00:00 PM,36.914,0.0,,,,
16666,04/20/21 11:15:00 PM,36.145,0.0,,,,
16667,04/20/21 11:30:00 PM,36.338,0.0,,,,
16668,04/20/21 11:45:00 PM,36.914,0.0,,,,
16669,04/21/21 12:00:00 AM,38.250,0.0,,,,
16670,04/21/21 12:15:00 AM,37.679,0.0,,,,
16671,04/21/21 12:30:00 AM,37.488,0.0,,,,
16672,04/21/21 12:45:00 AM,37.870,0.0,,,,
16673,04/21/21 01:00:00 AM,38.061,0.0,,,,
16674,04/21/21 01:15:00 AM,37.679,0.0,,,,
16675,04/21/21 01:30:00 AM,37.488,0.0,,,,
16676,04/21/21 01:45:00 AM,37.679,0.0,,,,
16677,04/21/21 02:00:00 AM,37.297,0.0,,,,
16678,04/21/21 02:15:00 AM,37.679,0.0,,,,
16679,04/21/21 02:30:00 AM,37.297,0.0,,,,
16680,04/21/21 02:45:00 AM,36.723,0.0,,,,
16681,04/21/21 03:00:00 AM,37.107,0.0,,,,
16682,04/21/21 03:15:00 AM,36.531,0.0,,,,
16683,04/21/21 03:30:00 AM,35.564,0.0,,,,
16684,04/21/21 03:45:00 AM,35.175,0.0,,,,
16685,04/21/21 04:00:00 AM,34.981,0.0,,,,
16686,04/21/21 04:15:00 AM,35.758,0.0,,,,
16687,04/21/21 04:30:00 AM,36.338,0.0,,,,
16688,04/21/21 04:45:00 AM,36.531,0.0,,,,
16689,04/21/21 05:00:00 AM,36.723,0.0,,,,
16690,04/21/21 05:15:00 AM,36.531,0.0,,,,
16691,04/21/21 05:30:00 AM,36.531,0.0,,,,
16692,04/21/21 05:45:00 AM,36.914,0.0,,,,
16693,04/21/21 06:00:00 AM,36.914,0.0,,,,
16694,04/21/21 06:15:00 AM,36.723,5.0,,,,
16695,04/21/21 06:30:00 AM,37.297,43.0,,,,
16696,04/21/21 06:45:00 AM,37.297,208.0,,,,
16697,04/21/21 07:00:00 AM,36.338,128.0,,,,
16698,04/21/21 07:15:00 AM,35.564,128.0,,,,
16699,04/21/21 07:30:00 AM,35.370,168.0,,,,
16700,04/21/21 07:45:00 AM,35.758,320.0,,,,
16701,04/21/21 08:00:00 AM,36.723,384.0,,,,
16702,04/21/21 08:15:00 AM,39.384,512.0,,,,
16703,04/21/21 08:30:00 AM,46.188,1344.0,,,,
16704,04/21/21 08:45:00 AM,45.286,2432.0,,,,
16705,04/21/21 09:00:00 AM,57.785,1216.0,,,,
16706,04/21/21 09:15:00 AM,49.937,1280.0,,,,
16707,04/21/21 09:30:00 AM,51.346,3840.0,,,,
16708,04/21/21 09:45:00 AM,62.769,2048.0,,,,
16709,04/21/21 10:00:00 AM,52.401,896.0,,,,
16710,04/21/21 10:15:00 AM,50.290,672.0,,,,
16711,04/21/21 10:30:00 AM,49.937,704.0,,,,
16712,04/21/21 10:45:00 AM,63.455,7424.0,,,,
16713,04/21/21 11:00:00 AM,55.711,1920.0,,,,
16714,04/21/21 11:15:00 AM,53.449,1728.0,,,,
16715,04/21/21 11:30:00 AM,80.735,16384.0,,,,
16716,04/21/21 11:45:00 AM,87.915,17408.0,,,,
16717,04/21/21 12:00:00 PM,99.885,19456.0,,,,
16718,04/21/21 12:15:00 PM,93.304,4352.0,,,,
16719,04/21/21 12:30:00 PM,101.685,6912.0,,,,
16720,04/21/21 12:45:00 PM,102.900,17408.0,,,,
16721,04/21/21 01:00:00 PM,110.482,8192.0,,,,
16722,04/21/21 01:15:00 PM,75.659,2432.0,,,,
16723,04/21/21 01:30:00 PM,63.626,1472.0,,,,
16724,04/21/21 01:45:00 PM,64.652,6144.0,,,,
16725,04/21/21 02:00:00 PM,64.310,2944.0,,,,
16726,04/21/21 02:15:00 PM,61.227,2304.0,,,,
16727,04/21/21 02:30:00 PM,62.425,3328.0,,,,
16728,04/21/21 02:45:00 PM,58.820,1088.0,,,,
16729,04/21/21 03:00:00 PM,69.622,3456.0,,,,
16730,04/21/21 03:15:00 PM,62.083,2176.0,,,,
16731,04/21/21 03:30:00 PM,60.539,2432.0,,,,
16732,04/21/21 03:45:00 PM,60.368,2048.0,,,,
16733,04/21/21 04:00:00 PM,58.303,1728.0,,,,
16734,04/21/21 04:15:00 PM,56.404,1472.0,,,,
16735,04/21/21 04:30:00 PM,57.441,2304.0,,,,
16736,04/21/21 04:45:00 PM,54.669,864.0,,,,
16737,04/21/21 05:00:00 PM,55.189,1024.0,,,,
16738,04/21/21 05:15:00 PM,51.874,608.0,,,,
16739,04/21/21 05:30:00 PM,50.466,480.0,,,,
16740,04/21/21 05:45:00 PM,48.517,336.0,,,,
16741,04/21/21 06:00:00 PM,47.624,272.0,,,,
16742,04/21/21 06:15:00 PM,47.088,352.0,,,,
16743,04/21/21 06:30:00 PM,47.088,288.0,,,,
16744,04/21/21 06:45:00 PM,47.088,464.0,,,,
16745,04/21/21 07:00:00 PM,46.188,53.0,,,,
16746,04/21/21 07:15:00 PM,44.922,40.0,,,,
16747,04/21/21 07:30:00 PM,44.379,23.0,,,,
